P_OpCo	P_CustomerID	P_UserID	P_Location	P_StorageName	P_FoodType	P_GroupName	P_SupplierName	P_Address	P_ContactName	P_Email	P_PhoneNumber	P_Notes	P_ProductName	P_MaterialID	P_Brand	P_AvgWtPerCase	P_PackPerSize	P_UOM	P_CategoryName	P_InvoiceNumber
067	177568	177568	location	D	food	PT_Group13390	PT_Sup13390	PT_Add13390	PT_ContactName13390	PT_EMAIL02@test.com	PT_Phone13390	PT_SampleNotes13390	NSPT13390	PT14589	PT_Prod13390	20	5	EA	Dairy	PTINV13502
067	177576	177576	expenseCategory	F	food	PT_Group13391	PT_Sup13391	PT_Add13391	PT_ContactName13391	PT_EMAIL01@test.com	PT_Phone13391	PT_SampleNotes13391	NSPT13391	PT14590	PT_Prod13391	25	5	CS	Dairy	PTINV13503
067	177584	177584	expenseCategory	D	nonFood	PT_Group13392	PT_Sup13392	PT_Add13392	PT_ContactName13392	PT_EMAIL02@test.com	PT_Phone13392	PT_SampleNotes13392	NSPT13392	PT14591	PT_Prod13392	10	5	EA	Paper Towel	PTINV13504
067	177592	177592	expenseCategory	F	food	PT_Group13393	PT_Sup13393	PT_Add13393	PT_ContactName13393	PT_EMAIL01@test.com	PT_Phone13393	PT_SampleNotes13393	NSPT13393	PT14592	PT_Prod13393	12	5	CS	Paper Towel	PTINV13505
067	177600	177600	expenseCategory	C	food	PT_Group13394	PT_Sup13394	PT_Add13394	PT_ContactName13394	PT_EMAIL02@test.com	PT_Phone13394	PT_SampleNotes13394	NSPT13394	PT14593	PT_Prod13394	15	5	EA	Paper Towel	PTINV13506
067	177618	177618	expenseCategory	D	food	PT_Group13395	PT_Sup13395	PT_Add13395	PT_ContactName13395	PT_EMAIL01@test.com	PT_Phone13395	PT_SampleNotes13395	NSPT13395	PT14594	PT_Prod13395	18	5	CS	Dairy	PTINV13507
067	177626	177626	expenseCategory	F	food	PT_Group13396	PT_Sup13396	PT_Add13396	PT_ContactName13396	PT_EMAIL02@test.com	PT_Phone13396	PT_SampleNotes13396	NSPT13396	PT14595	PT_Prod13396	30	5	EA	Paper Towel	PTINV13508
067	177634	177634	location	D	nonFood	PT_Group13397	PT_Sup13397	PT_Add13397	PT_ContactName13397	PT_EMAIL01@test.com	PT_Phone13397	PT_SampleNotes13397	NSPT13397	PT14596	PT_Prod13397	15	5	CS	Paper Towel	PTINV13509
067	177642	177642	expenseCategory	F	food	PT_Group13398	PT_Sup13398	PT_Add13398	PT_ContactName13398	PT_EMAIL02@test.com	PT_Phone13398	PT_SampleNotes13398	NSPT13398	PT14597	PT_Prod13398	20	5	EA	Meat	PTINV13510
067	177659	177659	expenseCategory	C	food	PT_Group13399	PT_Sup13399	PT_Add13399	PT_ContactName13399	PT_EMAIL01@test.com	PT_Phone13399	PT_SampleNotes13399	NSPT13399	PT14598	PT_Prod13399	12	5	CS	Meat	PTINV13511
067	177667	177667	expenseCategory	D	food	PT_Group13400	PT_Sup13400	PT_Add13400	PT_ContactName13400	PT_EMAIL02@test.com	PT_Phone13400	PT_SampleNotes13400	NSPT13400	PT14599	PT_Prod13400	15	5	EA	Meat	PTINV13512
067	177675	177675	expenseCategory	F	food	PT_Group13401	PT_Sup13401	PT_Add13401	PT_ContactName13401	PT_EMAIL01@test.com	PT_Phone13401	PT_SampleNotes13401	NSPT13401	PT14600	PT_Prod13401	12	5	CS	Meat	PTINV13513
067	177683	177683	expenseCategory	D	nonFood	PT_Group13402	PT_Sup13402	PT_Add13402	PT_ContactName13402	PT_EMAIL02@test.com	PT_Phone13402	PT_SampleNotes13402	NSPT13402	PT14601	PT_Prod13402	15	5	EA	Meat	PTINV13514
067	177691	177691	expenseCategory	F	food	PT_Group13403	PT_Sup13403	PT_Add13403	PT_ContactName13403	PT_EMAIL01@test.com	PT_Phone13403	PT_SampleNotes13403	NSPT13403	PT14602	PT_Prod13403	16	5	CS	Meat	PTINV13515
067	177709	177709	expenseCategory	C	food	PT_Group13404	PT_Sup13404	PT_Add13404	PT_ContactName13404	PT_EMAIL02@test.com	PT_Phone13404	PT_SampleNotes13404	NSPT13404	PT14603	PT_Prod13404	20	5	EA	Dairy	PTINV13516
067	177717	177717	location	D	food	PT_Group13405	PT_Sup13405	PT_Add13405	PT_ContactName13405	PT_EMAIL01@test.com	PT_Phone13405	PT_SampleNotes13405	NSPT13405	PT14604	PT_Prod13405	25	5	CS	Dairy	PTINV13517
067	177725	177725	expenseCategory	F	food	PT_Group13406	PT_Sup13406	PT_Add13406	PT_ContactName13406	PT_EMAIL02@test.com	PT_Phone13406	PT_SampleNotes13406	NSPT13406	PT14605	PT_Prod13406	10	5	EA	Dairy	PTINV13518
067	177733	177733	expenseCategory	D	nonFood	PT_Group13407	PT_Sup13407	PT_Add13407	PT_ContactName13407	PT_EMAIL01@test.com	PT_Phone13407	PT_SampleNotes13407	NSPT13407	PT14606	PT_Prod13407	12	5	CS	Paper Towel	PTINV13519
067	177741	177741	expenseCategory	F	food	PT_Group13408	PT_Sup13408	PT_Add13408	PT_ContactName13408	PT_EMAIL02@test.com	PT_Phone13408	PT_SampleNotes13408	NSPT13408	PT14607	PT_Prod13408	15	5	EA	Paper Towel	PTINV13520
067	177758	177758	expenseCategory	C	food	PT_Group13409	PT_Sup13409	PT_Add13409	PT_ContactName13409	PT_EMAIL01@test.com	PT_Phone13409	PT_SampleNotes13409	NSPT13409	PT14608	PT_Prod13409	18	5	CS	Paper Towel	PTINV13521
067	177766	177766	expenseCategory	D	food	PT_Group13410	PT_Sup13410	PT_Add13410	PT_ContactName13410	PT_EMAIL02@test.com	PT_Phone13410	PT_SampleNotes13410	NSPT13410	PT14609	PT_Prod13410	30	5	EA	Paper Towel	PTINV13522
067	177774	177774	expenseCategory	F	food	PT_Group13411	PT_Sup13411	PT_Add13411	PT_ContactName13411	PT_EMAIL01@test.com	PT_Phone13411	PT_SampleNotes13411	NSPT13411	PT14610	PT_Prod13411	15	5	CS	Dairy	PTINV13523
067	177782	177782	expenseCategory	D	nonFood	PT_Group13412	PT_Sup13412	PT_Add13412	PT_ContactName13412	PT_EMAIL02@test.com	PT_Phone13412	PT_SampleNotes13412	NSPT13412	PT14611	PT_Prod13412	20	5	EA	Paper Towel	PTINV13524
067	177790	177790	expenseCategory	F	food	PT_Group13413	PT_Sup13413	PT_Add13413	PT_ContactName13413	PT_EMAIL01@test.com	PT_Phone13413	PT_SampleNotes13413	NSPT13413	PT14612	PT_Prod13413	12	5	CS	Meat	PTINV13525
067	177808	177808	location	C	food	PT_Group13414	PT_Sup13414	PT_Add13414	PT_ContactName13414	PT_EMAIL02@test.com	PT_Phone13414	PT_SampleNotes13414	NSPT13414	PT14613	PT_Prod13414	15	5	EA	Meat	PTINV13526
067	177816	177816	expenseCategory	D	food	PT_Group13415	PT_Sup13415	PT_Add13415	PT_ContactName13415	PT_EMAIL01@test.com	PT_Phone13415	PT_SampleNotes13415	NSPT13415	PT14614	PT_Prod13415	16	5	CS	Meat	PTINV13527
067	177824	177824	expenseCategory	F	food	PT_Group13416	PT_Sup13416	PT_Add13416	PT_ContactName13416	PT_EMAIL02@test.com	PT_Phone13416	PT_SampleNotes13416	NSPT13416	PT14615	PT_Prod13416	20	5	EA	Dairy	PTINV13528
067	177832	177832	expenseCategory	D	nonFood	PT_Group13417	PT_Sup13417	PT_Add13417	PT_ContactName13417	PT_EMAIL01@test.com	PT_Phone13417	PT_SampleNotes13417	NSPT13417	PT14616	PT_Prod13417	25	5	CS	Dairy	PTINV13529
067	177840	177840	expenseCategory	F	food	PT_Group13418	PT_Sup13418	PT_Add13418	PT_ContactName13418	PT_EMAIL02@test.com	PT_Phone13418	PT_SampleNotes13418	NSPT13418	PT14617	PT_Prod13418	10	5	EA	Dairy	PTINV13530
067	177857	177857	expenseCategory	C	food	PT_Group13419	PT_Sup13419	PT_Add13419	PT_ContactName13419	PT_EMAIL01@test.com	PT_Phone13419	PT_SampleNotes13419	NSPT13419	PT14618	PT_Prod13419	12	5	CS	Paper Towel	PTINV13531
067	177865	177865	expenseCategory	D	food	PT_Group13420	PT_Sup13420	PT_Add13420	PT_ContactName13420	PT_EMAIL02@test.com	PT_Phone13420	PT_SampleNotes13420	NSPT13420	PT14619	PT_Prod13420	15	5	EA	Paper Towel	PTINV13532
067	177873	177873	location	F	food	PT_Group13421	PT_Sup13421	PT_Add13421	PT_ContactName13421	PT_EMAIL01@test.com	PT_Phone13421	PT_SampleNotes13421	NSPT13421	PT14620	PT_Prod13421	18	5	CS	Paper Towel	PTINV13533
067	177881	177881	expenseCategory	D	nonFood	PT_Group13422	PT_Sup13422	PT_Add13422	PT_ContactName13422	PT_EMAIL02@test.com	PT_Phone13422	PT_SampleNotes13422	NSPT13422	PT14621	PT_Prod13422	30	5	EA	Paper Towel	PTINV13534
067	177899	177899	expenseCategory	F	food	PT_Group13423	PT_Sup13423	PT_Add13423	PT_ContactName13423	PT_EMAIL01@test.com	PT_Phone13423	PT_SampleNotes13423	NSPT13423	PT14622	PT_Prod13423	15	5	CS	Meat	PTINV13535
067	177907	177907	expenseCategory	C	food	PT_Group13424	PT_Sup13424	PT_Add13424	PT_ContactName13424	PT_EMAIL02@test.com	PT_Phone13424	PT_SampleNotes13424	NSPT13424	PT14623	PT_Prod13424	20	5	EA	Meat	PTINV13536
067	177915	177915	expenseCategory	D	food	PT_Group13425	PT_Sup13425	PT_Add13425	PT_ContactName13425	PT_EMAIL01@test.com	PT_Phone13425	PT_SampleNotes13425	NSPT13425	PT14624	PT_Prod13425	12	5	CS	Meat	PTINV13537
067	177923	177923	expenseCategory	F	food	PT_Group13426	PT_Sup13426	PT_Add13426	PT_ContactName13426	PT_EMAIL02@test.com	PT_Phone13426	PT_SampleNotes13426	NSPT13426	PT14625	PT_Prod13426	15	5	EA	Dairy	PTINV13538
067	177931	177931	expenseCategory	D	nonFood	PT_Group13427	PT_Sup13427	PT_Add13427	PT_ContactName13427	PT_EMAIL01@test.com	PT_Phone13427	PT_SampleNotes13427	NSPT13427	PT14626	PT_Prod13427	16	5	CS	Dairy	PTINV13539
067	177949	177949	location	F	food	PT_Group13428	PT_Sup13428	PT_Add13428	PT_ContactName13428	PT_EMAIL02@test.com	PT_Phone13428	PT_SampleNotes13428	NSPT13428	PT14627	PT_Prod13428	20	5	EA	Dairy	PTINV13540
067	177956	177956	expenseCategory	C	food	PT_Group13429	PT_Sup13429	PT_Add13429	PT_ContactName13429	PT_EMAIL01@test.com	PT_Phone13429	PT_SampleNotes13429	NSPT13429	PT14628	PT_Prod13429	25	5	CS	Paper Towel	PTINV13541
067	177964	177964	expenseCategory	D	food	PT_Group13430	PT_Sup13430	PT_Add13430	PT_ContactName13430	PT_EMAIL02@test.com	PT_Phone13430	PT_SampleNotes13430	NSPT13430	PT14629	PT_Prod13430	10	5	EA	Paper Towel	PTINV13542
067	177972	177972	expenseCategory	F	food	PT_Group13431	PT_Sup13431	PT_Add13431	PT_ContactName13431	PT_EMAIL01@test.com	PT_Phone13431	PT_SampleNotes13431	NSPT13431	PT14630	PT_Prod13431	12	5	CS	Paper Towel	PTINV13543
067	177980	177980	expenseCategory	D	nonFood	PT_Group13432	PT_Sup13432	PT_Add13432	PT_ContactName13432	PT_EMAIL02@test.com	PT_Phone13432	PT_SampleNotes13432	NSPT13432	PT14631	PT_Prod13432	15	5	EA	Paper Towel	PTINV13544
067	177998	177998	expenseCategory	F	food	PT_Group13433	PT_Sup13433	PT_Add13433	PT_ContactName13433	PT_EMAIL01@test.com	PT_Phone13433	PT_SampleNotes13433	NSPT13433	PT14632	PT_Prod13433	18	5	CS	Dairy	PTINV13545
067	178004	178004	expenseCategory	C	food	PT_Group13434	PT_Sup13434	PT_Add13434	PT_ContactName13434	PT_EMAIL02@test.com	PT_Phone13434	PT_SampleNotes13434	NSPT13434	PT14633	PT_Prod13434	30	5	EA	Paper Towel	PTINV13546
067	178012	178012	expenseCategory	D	food	PT_Group13435	PT_Sup13435	PT_Add13435	PT_ContactName13435	PT_EMAIL01@test.com	PT_Phone13435	PT_SampleNotes13435	NSPT13435	PT14634	PT_Prod13435	15	5	CS	Paper Towel	PTINV13547
067	178020	178020	expenseCategory	F	food	PT_Group13436	PT_Sup13436	PT_Add13436	PT_ContactName13436	PT_EMAIL02@test.com	PT_Phone13436	PT_SampleNotes13436	NSPT13436	PT14635	PT_Prod13436	20	5	EA	Meat	PTINV13548
067	178038	178038	location	D	nonFood	PT_Group13437	PT_Sup13437	PT_Add13437	PT_ContactName13437	PT_EMAIL01@test.com	PT_Phone13437	PT_SampleNotes13437	NSPT13437	PT14636	PT_Prod13437	12	5	CS	Meat	PTINV13549
067	178046	178046	expenseCategory	F	food	PT_Group13438	PT_Sup13438	PT_Add13438	PT_ContactName13438	PT_EMAIL02@test.com	PT_Phone13438	PT_SampleNotes13438	NSPT13438	PT14637	PT_Prod13438	15	5	EA	Meat	PTINV13550
067	178053	178053	expenseCategory	C	food	PT_Group13439	PT_Sup13439	PT_Add13439	PT_ContactName13439	PT_EMAIL01@test.com	PT_Phone13439	PT_SampleNotes13439	NSPT13439	PT14638	PT_Prod13439	16	5	CS	Dairy	PTINV13551
067	178061	178061	expenseCategory	D	food	PT_Group13440	PT_Sup13440	PT_Add13440	PT_ContactName13440	PT_EMAIL02@test.com	PT_Phone13440	PT_SampleNotes13440	NSPT13440	PT14639	PT_Prod13440	20	5	EA	Dairy	PTINV13552
067	178079	178079	expenseCategory	F	food	PT_Group13441	PT_Sup13441	PT_Add13441	PT_ContactName13441	PT_EMAIL01@test.com	PT_Phone13441	PT_SampleNotes13441	NSPT13441	PT14640	PT_Prod13441	25	5	CS	Dairy	PTINV13553
067	178087	178087	expenseCategory	D	nonFood	PT_Group13442	PT_Sup13442	PT_Add13442	PT_ContactName13442	PT_EMAIL02@test.com	PT_Phone13442	PT_SampleNotes13442	NSPT13442	PT14641	PT_Prod13442	10	5	EA	Paper Towel	PTINV13554
067	178095	178095	expenseCategory	F	food	PT_Group13443	PT_Sup13443	PT_Add13443	PT_ContactName13443	PT_EMAIL01@test.com	PT_Phone13443	PT_SampleNotes13443	NSPT13443	PT14642	PT_Prod13443	12	5	CS	Paper Towel	PTINV13555
067	178103	178103	location	C	food	PT_Group13444	PT_Sup13444	PT_Add13444	PT_ContactName13444	PT_EMAIL02@test.com	PT_Phone13444	PT_SampleNotes13444	NSPT13444	PT14643	PT_Prod13444	15	5	EA	Paper Towel	PTINV13556
067	178111	178111	expenseCategory	D	food	PT_Group13445	PT_Sup13445	PT_Add13445	PT_ContactName13445	PT_EMAIL01@test.com	PT_Phone13445	PT_SampleNotes13445	NSPT13445	PT14644	PT_Prod13445	18	5	CS	Dairy	PTINV13557
067	178129	178129	expenseCategory	F	food	PT_Group13446	PT_Sup13446	PT_Add13446	PT_ContactName13446	PT_EMAIL02@test.com	PT_Phone13446	PT_SampleNotes13446	NSPT13446	PT14645	PT_Prod13446	30	5	EA	Paper Towel	PTINV13558
067	178137	178137	expenseCategory	D	nonFood	PT_Group13447	PT_Sup13447	PT_Add13447	PT_ContactName13447	PT_EMAIL01@test.com	PT_Phone13447	PT_SampleNotes13447	NSPT13447	PT14646	PT_Prod13447	15	5	CS	Paper Towel	PTINV13559
067	178145	178145	expenseCategory	F	food	PT_Group13448	PT_Sup13448	PT_Add13448	PT_ContactName13448	PT_EMAIL02@test.com	PT_Phone13448	PT_SampleNotes13448	NSPT13448	PT14647	PT_Prod13448	20	5	EA	Meat	PTINV13560
067	178152	178152	expenseCategory	C	food	PT_Group13449	PT_Sup13449	PT_Add13449	PT_ContactName13449	PT_EMAIL01@test.com	PT_Phone13449	PT_SampleNotes13449	NSPT13449	PT14648	PT_Prod13449	12	5	CS	Meat	PTINV13561
067	178160	178160	expenseCategory	D	food	PT_Group13450	PT_Sup13450	PT_Add13450	PT_ContactName13450	PT_EMAIL02@test.com	PT_Phone13450	PT_SampleNotes13450	NSPT13450	PT14649	PT_Prod13450	15	5	EA	Meat	PTINV13562
067	178178	178178	expenseCategory	F	food	PT_Group13451	PT_Sup13451	PT_Add13451	PT_ContactName13451	PT_EMAIL01@test.com	PT_Phone13451	PT_SampleNotes13451	NSPT13451	PT14650	PT_Prod13451	12	5	CS	Meat	PTINV13563
067	178186	178186	location	D	nonFood	PT_Group13452	PT_Sup13452	PT_Add13452	PT_ContactName13452	PT_EMAIL02@test.com	PT_Phone13452	PT_SampleNotes13452	NSPT13452	PT14651	PT_Prod13452	15	5	EA	Meat	PTINV13564
067	178194	178194	expenseCategory	F	food	PT_Group13453	PT_Sup13453	PT_Add13453	PT_ContactName13453	PT_EMAIL01@test.com	PT_Phone13453	PT_SampleNotes13453	NSPT13453	PT14652	PT_Prod13453	16	5	CS	Meat	PTINV13565
067	178202	178202	expenseCategory	C	food	PT_Group13454	PT_Sup13454	PT_Add13454	PT_ContactName13454	PT_EMAIL02@test.com	PT_Phone13454	PT_SampleNotes13454	NSPT13454	PT14653	PT_Prod13454	20	5	EA	Dairy	PTINV13566
067	178210	178210	expenseCategory	D	food	PT_Group13455	PT_Sup13455	PT_Add13455	PT_ContactName13455	PT_EMAIL01@test.com	PT_Phone13455	PT_SampleNotes13455	NSPT13455	PT14654	PT_Prod13455	25	5	CS	Dairy	PTINV13567
067	178228	178228	expenseCategory	F	food	PT_Group13456	PT_Sup13456	PT_Add13456	PT_ContactName13456	PT_EMAIL02@test.com	PT_Phone13456	PT_SampleNotes13456	NSPT13456	PT14655	PT_Prod13456	10	5	EA	Dairy	PTINV13568
067	178236	178236	expenseCategory	D	nonFood	PT_Group13457	PT_Sup13457	PT_Add13457	PT_ContactName13457	PT_EMAIL01@test.com	PT_Phone13457	PT_SampleNotes13457	NSPT13457	PT14656	PT_Prod13457	12	5	CS	Paper Towel	PTINV13569
067	178244	178244	expenseCategory	F	food	PT_Group13458	PT_Sup13458	PT_Add13458	PT_ContactName13458	PT_EMAIL02@test.com	PT_Phone13458	PT_SampleNotes13458	NSPT13458	PT14657	PT_Prod13458	15	5	EA	Paper Towel	PTINV13570
067	178251	178251	expenseCategory	C	food	PT_Group13459	PT_Sup13459	PT_Add13459	PT_ContactName13459	PT_EMAIL01@test.com	PT_Phone13459	PT_SampleNotes13459	NSPT13459	PT14658	PT_Prod13459	18	5	CS	Paper Towel	PTINV13571
067	178269	178269	expenseCategory	D	food	PT_Group13460	PT_Sup13460	PT_Add13460	PT_ContactName13460	PT_EMAIL02@test.com	PT_Phone13460	PT_SampleNotes13460	NSPT13460	PT14659	PT_Prod13460	30	5	EA	Paper Towel	PTINV13572
067	178277	178277	location	F	food	PT_Group13461	PT_Sup13461	PT_Add13461	PT_ContactName13461	PT_EMAIL01@test.com	PT_Phone13461	PT_SampleNotes13461	NSPT13461	PT14660	PT_Prod13461	15	5	CS	Dairy	PTINV13573
067	178285	178285	expenseCategory	D	nonFood	PT_Group13462	PT_Sup13462	PT_Add13462	PT_ContactName13462	PT_EMAIL02@test.com	PT_Phone13462	PT_SampleNotes13462	NSPT13462	PT14661	PT_Prod13462	20	5	EA	Paper Towel	PTINV13574
067	178293	178293	expenseCategory	F	food	PT_Group13463	PT_Sup13463	PT_Add13463	PT_ContactName13463	PT_EMAIL01@test.com	PT_Phone13463	PT_SampleNotes13463	NSPT13463	PT14662	PT_Prod13463	12	5	CS	Meat	PTINV13575
067	178301	178301	expenseCategory	C	food	PT_Group13464	PT_Sup13464	PT_Add13464	PT_ContactName13464	PT_EMAIL02@test.com	PT_Phone13464	PT_SampleNotes13464	NSPT13464	PT14663	PT_Prod13464	15	5	EA	Meat	PTINV13576
067	178319	178319	expenseCategory	D	food	PT_Group13465	PT_Sup13465	PT_Add13465	PT_ContactName13465	PT_EMAIL01@test.com	PT_Phone13465	PT_SampleNotes13465	NSPT13465	PT14664	PT_Prod13465	16	5	CS	Meat	PTINV13577
067	178327	178327	expenseCategory	F	food	PT_Group13466	PT_Sup13466	PT_Add13466	PT_ContactName13466	PT_EMAIL02@test.com	PT_Phone13466	PT_SampleNotes13466	NSPT13466	PT14665	PT_Prod13466	20	5	EA	Dairy	PTINV13578
067	178335	178335	expenseCategory	D	nonFood	PT_Group13467	PT_Sup13467	PT_Add13467	PT_ContactName13467	PT_EMAIL01@test.com	PT_Phone13467	PT_SampleNotes13467	NSPT13467	PT14666	PT_Prod13467	25	5	CS	Dairy	PTINV13579
067	178343	178343	location	F	food	PT_Group13468	PT_Sup13468	PT_Add13468	PT_ContactName13468	PT_EMAIL02@test.com	PT_Phone13468	PT_SampleNotes13468	NSPT13468	PT14667	PT_Prod13468	10	5	EA	Dairy	PTINV13580
067	178350	178350	expenseCategory	C	food	PT_Group13469	PT_Sup13469	PT_Add13469	PT_ContactName13469	PT_EMAIL01@test.com	PT_Phone13469	PT_SampleNotes13469	NSPT13469	PT14668	PT_Prod13469	12	5	CS	Paper Towel	PTINV13581
067	178368	178368	expenseCategory	D	food	PT_Group13470	PT_Sup13470	PT_Add13470	PT_ContactName13470	PT_EMAIL02@test.com	PT_Phone13470	PT_SampleNotes13470	NSPT13470	PT14669	PT_Prod13470	15	5	EA	Paper Towel	PTINV13582
067	178376	178376	expenseCategory	F	food	PT_Group13471	PT_Sup13471	PT_Add13471	PT_ContactName13471	PT_EMAIL01@test.com	PT_Phone13471	PT_SampleNotes13471	NSPT13471	PT14670	PT_Prod13471	18	5	CS	Paper Towel	PTINV13583
067	178384	178384	expenseCategory	D	nonFood	PT_Group13472	PT_Sup13472	PT_Add13472	PT_ContactName13472	PT_EMAIL02@test.com	PT_Phone13472	PT_SampleNotes13472	NSPT13472	PT14671	PT_Prod13472	30	5	EA	Paper Towel	PTINV13584
067	178392	178392	expenseCategory	F	food	PT_Group13473	PT_Sup13473	PT_Add13473	PT_ContactName13473	PT_EMAIL01@test.com	PT_Phone13473	PT_SampleNotes13473	NSPT13473	PT14672	PT_Prod13473	15	5	CS	Meat	PTINV13585
067	178400	178400	expenseCategory	C	food	PT_Group13474	PT_Sup13474	PT_Add13474	PT_ContactName13474	PT_EMAIL02@test.com	PT_Phone13474	PT_SampleNotes13474	NSPT13474	PT14673	PT_Prod13474	20	5	EA	Meat	PTINV13586
067	178418	178418	expenseCategory	D	food	PT_Group13475	PT_Sup13475	PT_Add13475	PT_ContactName13475	PT_EMAIL01@test.com	PT_Phone13475	PT_SampleNotes13475	NSPT13475	PT14674	PT_Prod13475	12	5	CS	Meat	PTINV13587
067	178426	178426	location	F	food	PT_Group13476	PT_Sup13476	PT_Add13476	PT_ContactName13476	PT_EMAIL02@test.com	PT_Phone13476	PT_SampleNotes13476	NSPT13476	PT14675	PT_Prod13476	15	5	EA	Dairy	PTINV13588
067	178434	178434	expenseCategory	D	nonFood	PT_Group13477	PT_Sup13477	PT_Add13477	PT_ContactName13477	PT_EMAIL01@test.com	PT_Phone13477	PT_SampleNotes13477	NSPT13477	PT14676	PT_Prod13477	16	5	CS	Dairy	PTINV13589
067	178442	178442	expenseCategory	F	food	PT_Group13478	PT_Sup13478	PT_Add13478	PT_ContactName13478	PT_EMAIL02@test.com	PT_Phone13478	PT_SampleNotes13478	NSPT13478	PT14677	PT_Prod13478	20	5	EA	Dairy	PTINV13590
067	178459	178459	expenseCategory	C	food	PT_Group13479	PT_Sup13479	PT_Add13479	PT_ContactName13479	PT_EMAIL01@test.com	PT_Phone13479	PT_SampleNotes13479	NSPT13479	PT14678	PT_Prod13479	25	5	CS	Paper Towel	PTINV13591
067	178467	178467	expenseCategory	D	food	PT_Group13480	PT_Sup13480	PT_Add13480	PT_ContactName13480	PT_EMAIL02@test.com	PT_Phone13480	PT_SampleNotes13480	NSPT13480	PT14679	PT_Prod13480	10	5	EA	Paper Towel	PTINV13592
067	178475	178475	expenseCategory	F	food	PT_Group13481	PT_Sup13481	PT_Add13481	PT_ContactName13481	PT_EMAIL01@test.com	PT_Phone13481	PT_SampleNotes13481	NSPT13481	PT14680	PT_Prod13481	12	5	CS	Paper Towel	PTINV13593
067	178483	178483	expenseCategory	D	nonFood	PT_Group13482	PT_Sup13482	PT_Add13482	PT_ContactName13482	PT_EMAIL02@test.com	PT_Phone13482	PT_SampleNotes13482	NSPT13482	PT14681	PT_Prod13482	15	5	EA	Paper Towel	PTINV13594
067	178491	178491	expenseCategory	F	food	PT_Group13483	PT_Sup13483	PT_Add13483	PT_ContactName13483	PT_EMAIL01@test.com	PT_Phone13483	PT_SampleNotes13483	NSPT13483	PT14682	PT_Prod13483	18	5	CS	Dairy	PTINV13595
067	178509	178509	expenseCategory	C	food	PT_Group13484	PT_Sup13484	PT_Add13484	PT_ContactName13484	PT_EMAIL02@test.com	PT_Phone13484	PT_SampleNotes13484	NSPT13484	PT14683	PT_Prod13484	30	5	EA	Paper Towel	PTINV13596
067	178517	178517	location	D	food	PT_Group13485	PT_Sup13485	PT_Add13485	PT_ContactName13485	PT_EMAIL01@test.com	PT_Phone13485	PT_SampleNotes13485	NSPT13485	PT14684	PT_Prod13485	15	5	CS	Paper Towel	PTINV13597
067	178525	178525	expenseCategory	F	food	PT_Group13486	PT_Sup13486	PT_Add13486	PT_ContactName13486	PT_EMAIL02@test.com	PT_Phone13486	PT_SampleNotes13486	NSPT13486	PT14685	PT_Prod13486	20	5	EA	Meat	PTINV13598
067	178533	178533	expenseCategory	D	nonFood	PT_Group13487	PT_Sup13487	PT_Add13487	PT_ContactName13487	PT_EMAIL01@test.com	PT_Phone13487	PT_SampleNotes13487	NSPT13487	PT14686	PT_Prod13487	12	5	CS	Meat	PTINV13599
067	178541	178541	expenseCategory	F	food	PT_Group13488	PT_Sup13488	PT_Add13488	PT_ContactName13488	PT_EMAIL02@test.com	PT_Phone13488	PT_SampleNotes13488	NSPT13488	PT14687	PT_Prod13488	15	5	EA	Meat	PTINV13600
067	178558	178558	expenseCategory	C	food	PT_Group13489	PT_Sup13489	PT_Add13489	PT_ContactName13489	PT_EMAIL01@test.com	PT_Phone13489	PT_SampleNotes13489	NSPT13489	PT14688	PT_Prod13489	16	5	CS	Dairy	PTINV13601
067	178566	178566	expenseCategory	D	food	PT_Group13490	PT_Sup13490	PT_Add13490	PT_ContactName13490	PT_EMAIL02@test.com	PT_Phone13490	PT_SampleNotes13490	NSPT13490	PT14689	PT_Prod13490	20	5	EA	Dairy	PTINV13602
067	178574	178574	location	F	food	PT_Group13491	PT_Sup13491	PT_Add13491	PT_ContactName13491	PT_EMAIL01@test.com	PT_Phone13491	PT_SampleNotes13491	NSPT13491	PT14690	PT_Prod13491	25	5	CS	Dairy	PTINV13603
067	178582	178582	expenseCategory	D	nonFood	PT_Group13492	PT_Sup13492	PT_Add13492	PT_ContactName13492	PT_EMAIL02@test.com	PT_Phone13492	PT_SampleNotes13492	NSPT13492	PT14691	PT_Prod13492	10	5	EA	Paper Towel	PTINV13604
067	178590	178590	expenseCategory	F	food	PT_Group13493	PT_Sup13493	PT_Add13493	PT_ContactName13493	PT_EMAIL01@test.com	PT_Phone13493	PT_SampleNotes13493	NSPT13493	PT14692	PT_Prod13493	12	5	CS	Paper Towel	PTINV13605
067	178608	178608	expenseCategory	C	food	PT_Group13494	PT_Sup13494	PT_Add13494	PT_ContactName13494	PT_EMAIL02@test.com	PT_Phone13494	PT_SampleNotes13494	NSPT13494	PT14693	PT_Prod13494	15	5	EA	Paper Towel	PTINV13606
067	178616	178616	expenseCategory	D	food	PT_Group13495	PT_Sup13495	PT_Add13495	PT_ContactName13495	PT_EMAIL01@test.com	PT_Phone13495	PT_SampleNotes13495	NSPT13495	PT14694	PT_Prod13495	18	5	CS	Dairy	PTINV13607
